ID_populacije;TAKSONOMIJE_C_ID_taksonomije;TAKSONOMIJA_SELF_ID_taksonomije_self;STANISTA_ID_stanista
35583;5867;5867;4732
35584;1812;1812;1471
35585;2913;2913;4477
35586;5156;5156;675
35587;6108;6108;3723
35588;2801;2801;3718
35589;4522;4522;4992
35590;5075;5075;3276
35591;5133;5133;4263
35592;3568;3568;904
35593;2522;2522;2046
35594;2188;2188;2769
35595;4341;4341;867
35596;1824;1824;1847
35597;3062;3062;2292
35598;5646;5646;2512
35599;4536;4536;1817
35600;4948;4948;463
35601;1602;1602;2227
35602;3412;3412;3390
35603;3491;3491;781
35604;6005;6005;4359
35605;1389;1389;4333
35606;1846;1846;2964
35607;4406;4406;2549
35608;3205;3205;4859
35609;2648;2648;800
35610;2125;2125;4811
35611;2772;2772;833
35612;2963;2963;1818
35613;1762;1762;899
35614;6262;6262;425
35615;4434;4434;4005
35616;4897;4897;2100
35617;4355;4355;4104
35618;1687;1687;1664
35619;6238;6238;6
35620;5161;5161;2868
35621;4613;4613;1021
35622;2017;2017;1798
35623;5486;5486;4720
35624;1606;1606;2507
35625;1749;1749;3357
35626;2460;2460;3415
35627;5267;5267;2478
35628;6094;6094;641
35629;4892;4892;2284
35630;4239;4239;2637
35631;3631;3631;3380
35632;5483;5483;656
35633;4039;4039;4905
35634;3925;3925;3611
35635;4519;4519;3370
35636;2599;2599;2891
35637;5464;5464;3087
35638;4712;4712;3099
35639;2852;2852;275
35640;3331;3331;4756
35641;4810;4810;3153
35642;2062;2062;4355
35643;1746;1746;1866
35644;2497;2497;233
35645;4176;4176;1759
35646;1661;1661;3144
35647;3780;3780;4630
35648;1527;1527;4107
35649;4075;4075;4142
35650;5015;5015;4698
35651;3386;3386;747
35652;3710;3710;4161
35653;1603;1603;241
35654;5495;5495;1765
35655;1518;1518;1193
35656;3487;3487;4526
35657;5643;5643;3760
35658;4712;4712;2417
35659;4434;4434;764
35660;1962;1962;1888
35661;2607;2607;4673
35662;5502;5502;4527
35663;3001;3001;1670
35664;3061;3061;3495
35665;2274;2274;3343
35666;4888;4888;4822
35667;1749;1749;165
35668;5151;5151;522
35669;1913;1913;3926
35670;4899;4899;2777
35671;5444;5444;218
35672;2577;2577;857
35673;5653;5653;4311
35674;2917;2917;2226
35675;2708;2708;4664
35676;1544;1544;1750
35677;5628;5628;97
35678;4604;4604;4755
35679;4281;4281;745
35680;2915;2915;741
35681;6256;6256;916
35682;1990;1990;4025
35683;4537;4537;4922
35684;3094;3094;875
35685;2205;2205;275
35686;3123;3123;894
35687;1387;1387;155
35688;2650;2650;3199
35689;5154;5154;4883
35690;5919;5919;1647
35691;3845;3845;3794
35692;1524;1524;908
35693;4934;4934;3555
35694;2976;2976;663
35695;6036;6036;3887
35696;4642;4642;591
35697;2884;2884;4286
35698;4486;4486;4674
35699;1771;1771;3100
35700;1431;1431;953
35701;5356;5356;2486
35702;2601;2601;4956
35703;1598;1598;3181
35704;2331;2331;4788
35705;5644;5644;759
35706;3348;3348;2643
35707;2028;2028;347
35708;3873;3873;4793
35709;4367;4367;1050
35710;4105;4105;2182
35711;3736;3736;4741
35712;1509;1509;4494
35713;5221;5221;4561
35714;1632;1632;584
35715;3866;3866;4116
35716;5446;5446;2150
35717;5749;5749;186
35718;2127;2127;2071
35719;1701;1701;4150
35720;1472;1472;4847
35721;6115;6115;559
35722;2389;2389;2704
35723;1369;1369;1851
35724;5082;5082;2722
35725;3702;3702;2725
35726;1723;1723;3033
35727;5754;5754;366
35728;5852;5852;472
35729;2144;2144;2724
35730;4295;4295;2566
35731;4076;4076;709
35732;3323;3323;389
35733;2884;2884;2091
35734;5284;5284;4633
35735;3643;3643;3894
35736;5008;5008;3083
35737;3542;3542;3309
35738;3078;3078;4054
35739;5196;5196;1215
35740;2385;2385;4042
35741;3583;3583;2614
35742;1955;1955;3832
35743;4978;4978;3206
35744;3237;3237;325
35745;3609;3609;4963
35746;3213;3213;526
35747;4026;4026;1593
35748;2204;2204;697
35749;3345;3345;855
35750;2372;2372;2000
35751;3188;3188;899
35752;5126;5126;1751
35753;5642;5642;1779
35754;4528;4528;2410
35755;2303;2303;4162
35756;3952;3952;2633
35757;1923;1923;2596
35758;3102;3102;458
35759;4748;4748;1574
35760;2855;2855;3903
35761;5333;5333;1959
35762;2107;2107;4503
35763;1342;1342;4682
35764;2883;2883;1650
35765;2520;2520;4386
35766;1938;1938;1831
35767;5399;5399;2485
35768;1492;1492;1778
35769;5863;5863;1740
35770;4747;4747;2510
35771;2586;2586;2905
35772;1802;1802;737
35773;4946;4946;4931
35774;1362;1362;4300
35775;5031;5031;2685
35776;5275;5275;3780
35777;5311;5311;3805
35778;3719;3719;2527
35779;4433;4433;1390
35780;1323;1323;3152
35781;1298;1298;4818
35782;1637;1637;659
35783;1298;1298;468
35784;6104;6104;2904
35785;5717;5717;3039
35786;1309;1309;4705
35787;1984;1984;892
35788;3936;3936;1650
35789;2506;2506;1155
35790;5195;5195;3155
35791;1612;1612;1710
35792;3777;3777;4491
35793;3479;3479;3704
35794;5618;5618;4147
35795;1659;1659;97
35796;3413;3413;3767
35797;2700;2700;2105
35798;4296;4296;3931
35799;1851;1851;1435
35800;4528;4528;4042
35801;5095;5095;1392
35802;5595;5595;58
35803;4915;4915;1400
35804;1694;1694;408
35805;6178;6178;441
35806;1792;1792;2846
35807;3568;3568;3545
35808;4365;4365;4513
35809;1567;1567;3986
35810;6184;6184;3715
35811;5720;5720;2146
35812;2715;2715;2960
35813;3853;3853;1702
35814;6004;6004;3254
35815;1987;1987;688
35816;4568;4568;4500
35817;3592;3592;3610
35818;5457;5457;351
35819;3807;3807;59
35820;4170;4170;3894
35821;2753;2753;2342
35822;4043;4043;4286
35823;6072;6072;4091
35824;3733;3733;784
35825;6156;6156;3259
35826;3448;3448;2728
35827;2896;2896;3864
35828;3872;3872;3998
35829;2914;2914;4937
35830;3363;3363;1119
35831;4364;4364;3106
35832;1820;1820;326
35833;6176;6176;4973
35834;4231;4231;4399
35835;3073;3073;1960
35836;1311;1311;3004
35837;3210;3210;4825
35838;5759;5759;724
35839;6006;6006;1632
35840;4961;4961;1012
35841;5193;5193;2885
35842;5986;5986;1265
35843;5280;5280;540
35844;1883;1883;2471
35845;4954;4954;4825
35846;2852;2852;2376
35847;3764;3764;1290
35848;2992;2992;3215
35849;4649;4649;2946
35850;6051;6051;2549
35851;2592;2592;1812
35852;2387;2387;1980
35853;4409;4409;540
35854;4943;4943;4216
35855;4357;4357;728
35856;3323;3323;641
35857;6125;6125;2248
35858;3593;3593;3555
35859;4807;4807;2364
35860;3785;3785;2720
35861;2880;2880;3743
35862;1475;1475;3978
35863;4291;4291;1375
35864;2377;2377;910
35865;5651;5651;2878
35866;1591;1591;4705
35867;3087;3087;1517
35868;1429;1429;3112
35869;3996;3996;3145
35870;5001;5001;222
35871;2598;2598;4072
35872;3254;3254;4078
35873;4535;4535;646
35874;3400;3400;4955
35875;6258;6258;4278
35876;2016;2016;1330
35877;5902;5902;730
35878;5224;5224;4959
35879;6101;6101;4746
35880;5753;5753;4802
35881;1633;1633;4144
35882;5454;5454;1983
35883;6267;6267;456
35884;4704;4704;3983
35885;4830;4830;3630
35886;2728;2728;4053
35887;1604;1604;3378
35888;2635;2635;640
35889;6058;6058;4583
35890;4922;4922;766
35891;4457;4457;533
35892;1629;1629;1043
35893;1641;1641;533
35894;3462;3462;2621
35895;1371;1371;2981
35896;1974;1974;2258
35897;6227;6227;4954
35898;2670;2670;1063
35899;5667;5667;4638
35900;2341;2341;641
35901;3481;3481;690
35902;4270;4270;2891
35903;5424;5424;2470
35904;2212;2212;2905
35905;2890;2890;885
35906;5015;5015;2237
35907;5228;5228;87
35908;4192;4192;4668
35909;1458;1458;4208
35910;4111;4111;3386
35911;3798;3798;619
35912;4875;4875;2824
35913;1459;1459;2349
35914;4800;4800;3005
35915;5674;5674;2241
35916;5038;5038;2628
35917;2016;2016;2503
35918;2339;2339;1072
35919;1352;1352;1147
35920;2090;2090;1443
35921;5960;5960;4690
35922;1736;1736;3931
35923;3880;3880;3446
35924;2091;2091;3333
35925;2673;2673;3379
35926;4219;4219;3747
35927;5213;5213;585
35928;2536;2536;1362
35929;6182;6182;372
35930;5111;5111;235
35931;1746;1746;1518
35932;5533;5533;2846
35933;4027;4027;4116
35934;2363;2363;2038
35935;2646;2646;1867
35936;5439;5439;2778
35937;2284;2284;3279
35938;1721;1721;924
35939;5998;5998;38
35940;3286;3286;1950
35941;2380;2380;3893
35942;2013;2013;3647
35943;4422;4422;3518
35944;4386;4386;2288
35945;1977;1977;3511
35946;2987;2987;2462
35947;2404;2404;1680
35948;1527;1527;4924
35949;4951;4951;4278
35950;2265;2265;946
35951;6007;6007;2131
35952;4197;4197;2131
35953;3491;3491;4193
35954;5696;5696;340
35955;5697;5697;3937
35956;3152;3152;3172
35957;1810;1810;1486
35958;4712;4712;833
35959;2729;2729;3311
35960;2848;2848;4708
35961;5598;5598;1574
35962;2885;2885;3063
35963;1748;1748;2135
35964;6203;6203;1809
35965;4437;4437;3875
35966;4917;4917;3799
35967;4774;4774;1732
35968;6245;6245;4405
35969;3996;3996;3870
35970;2349;2349;3577
35971;2500;2500;3349
35972;1655;1655;3069
35973;4738;4738;565
35974;3501;3501;963
35975;5826;5826;1227
35976;3082;3082;2474
35977;1802;1802;543
35978;1988;1988;4759
35979;4613;4613;1347
35980;5908;5908;4778
35981;2634;2634;4346
35982;3814;3814;1255
35983;3998;3998;403
35984;5535;5535;3967
35985;4692;4692;1910
35986;6211;6211;3672
35987;2042;2042;937
35988;1536;1536;1963
35989;3077;3077;4104
35990;5961;5961;1331
35991;5682;5682;101
35992;5353;5353;4965
35993;5443;5443;2284
35994;2289;2289;3825
35995;1920;1920;195
35996;2537;2537;2379
35997;3997;3997;577
35998;6009;6009;4750
35999;2165;2165;3915
36000;3157;3157;4882
36001;3247;3247;564
36002;4679;4679;4728
36003;5026;5026;2150
36004;4677;4677;1399
36005;5049;5049;4675
36006;5784;5784;4453
36007;4935;4935;3788
36008;1562;1562;4690
36009;1995;1995;4126
36010;2651;2651;2392
36011;6000;6000;281
36012;4429;4429;3711
36013;4463;4463;2750
36014;2956;2956;1946
36015;4555;4555;1836
36016;3257;3257;187
36017;2020;2020;4680
36018;4766;4766;2954
36019;4865;4865;1476
36020;3734;3734;3438
36021;5073;5073;2292
36022;4373;4373;4341
36023;5466;5466;2989
36024;1549;1549;814
36025;4822;4822;1460
36026;4685;4685;552
36027;3532;3532;4199
36028;2194;2194;2565
36029;2374;2374;987
36030;3311;3311;4254
36031;1683;1683;1433
36032;2717;2717;2748
36033;1847;1847;3969
36034;4191;4191;401
36035;3525;3525;1466
36036;2367;2367;672
36037;4004;4004;26
36038;4035;4035;4072
36039;3342;3342;2199
36040;4014;4014;2690
36041;1403;1403;447
36042;5739;5739;3093
36043;2072;2072;4896
36044;1795;1795;4486
36045;5792;5792;316
36046;2399;2399;2571
36047;3530;3530;190
36048;4001;4001;3759
36049;5026;5026;3961
36050;1268;1268;2661
36051;3920;3920;2558
36052;4537;4537;261
36053;2165;2165;2600
36054;3847;3847;4768
36055;5438;5438;4742
36056;2553;2553;4058
36057;1545;1545;2913
36058;5830;5830;4561
36059;5264;5264;2150
36060;3259;3259;1876
36061;2852;2852;2982
36062;4671;4671;2606
36063;4275;4275;4706
36064;3651;3651;4201
36065;5680;5680;2285
36066;5246;5246;2837
36067;3985;3985;3011
36068;3383;3383;796
36069;3252;3252;1526
36070;4365;4365;131
36071;3685;3685;4904
36072;3665;3665;1872
36073;3842;3842;1261
36074;2483;2483;2038
36075;1744;1744;2614
36076;4586;4586;538
36077;2082;2082;2887
36078;2708;2708;3997
36079;2447;2447;3987
36080;4968;4968;1726
36081;5508;5508;1419
36082;1296;1296;1186
36083;4545;4545;2107
36084;1486;1486;3824
36085;4652;4652;2907
36086;4085;4085;4476
36087;1562;1562;1894
36088;5591;5591;2695
36089;5422;5422;3602
36090;2633;2633;73
36091;1762;1762;127
36092;1318;1318;1526
36093;2936;2936;2347
36094;1988;1988;2343
36095;2951;2951;1207
36096;2911;2911;2834
36097;3025;3025;3040
36098;4156;4156;3627
36099;4238;4238;2902
36100;2154;2154;2383
36101;2417;2417;135
36102;3130;3130;1978
36103;5719;5719;1924
36104;3129;3129;3963
36105;6166;6166;110
36106;5443;5443;2194
36107;4372;4372;103
36108;6062;6062;1924
36109;4664;4664;3619
36110;3841;3841;4179
36111;3601;3601;2624
36112;5307;5307;3535
36113;6019;6019;2497
36114;1933;1933;2569
36115;5754;5754;3377
36116;5061;5061;3447
36117;4170;4170;884
36118;2095;2095;684
36119;5253;5253;625
36120;2154;2154;4495
36121;1914;1914;1411
36122;6178;6178;4155
36123;5351;5351;561
36124;4388;4388;4933
36125;3568;3568;2950
36126;4079;4079;2954
36127;3542;3542;4355
36128;2063;2063;1104
36129;3631;3631;2318
36130;3271;3271;1152
36131;2592;2592;1356
36132;1447;1447;4336
36133;5255;5255;3700
36134;4086;4086;2389
36135;4562;4562;1030
36136;6038;6038;3073
36137;6146;6146;1791
36138;3677;3677;3681
36139;2689;2689;765
36140;3999;3999;239
36141;5611;5611;2211
36142;2476;2476;908
36143;3347;3347;2827
36144;1853;1853;392
36145;1558;1558;4906
36146;5283;5283;1703
36147;3928;3928;1448
36148;1386;1386;303
36149;1559;1559;3190
36150;2855;2855;1620
36151;3261;3261;4572
36152;5698;5698;3843
36153;1333;1333;470
36154;1611;1611;4010
36155;6103;6103;442
36156;1954;1954;1734
36157;2218;2218;4573
36158;4337;4337;505
36159;3564;3564;3055
36160;2409;2409;143
36161;4100;4100;3372
36162;2070;2070;4451
36163;5056;5056;2349
36164;2014;2014;4462
36165;4170;4170;997
36166;4172;4172;2412
36167;5360;5360;2521
36168;4432;4432;4319
36169;3440;3440;3991
36170;3302;3302;2029
36171;5336;5336;2861
36172;1502;1502;4240
36173;5188;5188;572
36174;1738;1738;2547
36175;2395;2395;4206
36176;5585;5585;1673
36177;2331;2331;1401
36178;2678;2678;3834
36179;3575;3575;3768
36180;5046;5046;1234
36181;1691;1691;1880
36182;3094;3094;2529
36183;5375;5375;1416
36184;5526;5526;516
36185;2061;2061;4381
36186;2587;2587;3973
36187;4845;4845;3794
36188;2698;2698;1354
36189;3570;3570;3422
36190;1455;1455;923
36191;6114;6114;2038
36192;1451;1451;4589
36193;3355;3355;2153
36194;5054;5054;76
36195;5993;5993;2478
36196;4315;4315;1144
36197;2487;2487;2670
36198;3176;3176;3445
36199;2204;2204;2271
36200;5323;5323;3362
36201;5734;5734;2355
36202;2612;2612;4380
36203;3024;3024;4403
36204;5790;5790;4512
36205;2865;2865;174
36206;1882;1882;3057
36207;3689;3689;1968
36208;3072;3072;2331
36209;5066;5066;34
36210;3846;3846;1102
36211;3762;3762;1816
36212;3330;3330;2720
36213;2642;2642;4784
36214;2625;2625;3855
36215;5861;5861;3188
36216;3081;3081;1244
36217;1793;1793;531
36218;5472;5472;2744
36219;1842;1842;1926
36220;3204;3204;4944
36221;3057;3057;4658
36222;5753;5753;1572
36223;3397;3397;1634
36224;5197;5197;4233
36225;3446;3446;2601
36226;3299;3299;3951
36227;3712;3712;4343
36228;3041;3041;2427
36229;3691;3691;4144
36230;2918;2918;2373
36231;4076;4076;4903
36232;6074;6074;3369
36233;2052;2052;2547
36234;1271;1271;2003
36235;5501;5501;3588
36236;3202;3202;485
36237;5050;5050;1237
36238;2112;2112;402
36239;2594;2594;3482
36240;5604;5604;4969
36241;3326;3326;3010
36242;1328;1328;3122
36243;5169;5169;3041
36244;3880;3880;256
36245;3971;3971;3724
36246;4775;4775;4432
36247;3951;3951;1996
36248;3461;3461;2423
36249;2934;2934;2446
36250;4456;4456;3860
36251;3332;3332;4517
36252;5597;5597;375
36253;2546;2546;1529
36254;2520;2520;2828
36255;6167;6167;3077
36256;2603;2603;2760
36257;4471;4471;760
36258;3733;3733;3861
36259;4494;4494;4216
36260;4447;4447;1163
36261;3361;3361;4694
36262;5646;5646;1515
36263;4698;4698;4027
36264;5232;5232;3059
36265;2995;2995;4776
36266;2870;2870;4689
36267;2882;2882;119
36268;1379;1379;1752
36269;3763;3763;2267
36270;4473;4473;2224
36271;5300;5300;935
36272;2082;2082;2427
36273;2529;2529;2284
36274;4847;4847;2064
36275;5107;5107;2082
36276;1576;1576;489
36277;1400;1400;3009
36278;4614;4614;828
36279;4591;4591;879
36280;5558;5558;2353
36281;4367;4367;2410
36282;5574;5574;3611
36283;1353;1353;3599
36284;1704;1704;3786
36285;5754;5754;4206
36286;5956;5956;3342
36287;1626;1626;4341
36288;4329;4329;1308
36289;2537;2537;1853
36290;2304;2304;3492
36291;2765;2765;1812
36292;3425;3425;459
36293;2187;2187;102
36294;3410;3410;3271
36295;2630;2630;1684
36296;5665;5665;4232
36297;4272;4272;232
36298;4409;4409;2880
36299;1601;1601;4946
36300;3661;3661;1929
36301;1808;1808;253
36302;4428;4428;263
36303;3522;3522;4406
36304;4564;4564;4625
36305;2860;2860;2834
36306;5232;5232;1483
36307;3224;3224;2524
36308;5038;5038;4694
36309;4549;4549;2366
36310;4541;4541;4765
36311;1366;1366;39
36312;3420;3420;4093
36313;5780;5780;2660
36314;5921;5921;4703
36315;2200;2200;811
36316;3058;3058;3218
36317;6031;6031;3463
36318;4569;4569;1128
36319;4620;4620;94
36320;6128;6128;1636
36321;2807;2807;1763
36322;2143;2143;3606
36323;2823;2823;3299
36324;2268;2268;1514
36325;3005;3005;3977
36326;4917;4917;4163
36327;5303;5303;2151
36328;4704;4704;697
36329;5611;5611;4061
36330;2415;2415;1373
36331;3404;3404;4676
36332;4907;4907;4787
36333;4041;4041;4546
36334;3653;3653;1504
36335;3244;3244;4285
36336;2705;2705;1655
36337;4774;4774;2779
36338;4585;4585;4029
36339;3929;3929;2330
36340;3194;3194;40
36341;1403;1403;2586
36342;2880;2880;3134
36343;5590;5590;2934
36344;3370;3370;2997
36345;2046;2046;1506
36346;6063;6063;3847
36347;4954;4954;1070
36348;3666;3666;4113
36349;3100;3100;354
36350;2957;2957;3950
36351;4034;4034;4659
36352;5217;5217;2576
36353;4100;4100;1746
36354;3564;3564;696
36355;2467;2467;728
36356;2847;2847;1431
36357;6179;6179;653
36358;3398;3398;373
36359;3009;3009;3683
36360;2682;2682;1425
36361;6093;6093;549
36362;3494;3494;3215
36363;5089;5089;624
36364;3977;3977;3522
36365;4058;4058;4161
36366;4454;4454;2825
36367;3259;3259;2297
36368;4487;4487;4890
36369;3274;3274;1206
36370;5573;5573;4309
36371;2802;2802;4468
36372;2270;2270;1916
36373;4451;4451;4129
36374;3142;3142;1864
36375;4458;4458;2579
36376;2520;2520;4214
36377;1280;1280;4254
36378;3333;3333;3969
36379;4316;4316;2393
36380;1469;1469;727
36381;5148;5148;1471
36382;4519;4519;1788
36383;4971;4971;140
36384;2671;2671;3840
36385;3278;3278;745
36386;2169;2169;1987
36387;4869;4869;2515
36388;5965;5965;2721
36389;4557;4557;3273
36390;2546;2546;2369
36391;3124;3124;1158
36392;3552;3552;2498
36393;5929;5929;3050
36394;6018;6018;3252
36395;5194;5194;3654
36396;4763;4763;912
36397;4841;4841;759
36398;4298;4298;438
36399;2994;2994;949
36400;4331;4331;1385
36401;2108;2108;4747
36402;5294;5294;1167
36403;3340;3340;3063
36404;4434;4434;3791
36405;2197;2197;120
36406;4373;4373;4591
36407;2092;2092;2932
36408;1734;1734;4165
36409;2408;2408;865
36410;5056;5056;4217
36411;1414;1414;3623
36412;1612;1612;4833
36413;2082;2082;3147
36414;1701;1701;2070
36415;3532;3532;2559
36416;5254;5254;2054
36417;4719;4719;742
36418;1422;1422;4523
36419;2510;2510;4350
36420;1329;1329;4282
36421;1935;1935;235
36422;2401;2401;3529
36423;6162;6162;1386
36424;4356;4356;3378
36425;5887;5887;1162
36426;6196;6196;2825
36427;1479;1479;1977
36428;5938;5938;4377
36429;2457;2457;114
36430;1341;1341;1501
36431;5569;5569;2553
36432;3680;3680;1947
36433;1877;1877;1958
36434;2336;2336;346
36435;3700;3700;3836
36436;2066;2066;1638
36437;2710;2710;2296
36438;3147;3147;4922
36439;3149;3149;3255
36440;3226;3226;3332
36441;3743;3743;3864
36442;4842;4842;4720
36443;2433;2433;3700
36444;1430;1430;3274
36445;1678;1678;2125
36446;2372;2372;2857
36447;4420;4420;543
36448;2627;2627;188
36449;3507;3507;4064
36450;2018;2018;3755
36451;4729;4729;4825
36452;4869;4869;231
36453;2930;2930;1809
36454;3709;3709;2090
36455;4039;4039;2458
36456;1647;1647;1310
36457;2986;2986;3921
36458;2550;2550;1559
36459;6053;6053;3728
36460;2538;2538;4387
36461;2309;2309;604
36462;5686;5686;118
36463;2072;2072;4956
36464;3378;3378;1272
36465;5827;5827;3836
36466;5642;5642;1416
36467;4799;4799;1852
36468;5824;5824;934
36469;4311;4311;1272
36470;2394;2394;4227
36471;5799;5799;1313
36472;1302;1302;2267
36473;5115;5115;3951
36474;4502;4502;1668
36475;5365;5365;430
36476;2273;2273;1854
36477;4581;4581;4261
36478;3372;3372;3425
36479;4338;4338;4211
36480;3556;3556;938
36481;1755;1755;3246
36482;2361;2361;1399
36483;5017;5017;3139
36484;3369;3369;723
36485;5992;5992;4618
36486;2000;2000;884
36487;5935;5935;481
36488;5690;5690;3630
36489;5549;5549;947
36490;3094;3094;3609
36491;2153;2153;3249
36492;1388;1388;4690
36493;5187;5187;1882
36494;1592;1592;3029
36495;2237;2237;607
36496;3802;3802;4841
36497;4391;4391;72
36498;5101;5101;4196
36499;2943;2943;3412
36500;1816;1816;4370
36501;3858;3858;4809
36502;3916;3916;4637
36503;4944;4944;4104
36504;2734;2734;798
36505;3365;3365;876
36506;2476;2476;3917
36507;3808;3808;4932
36508;2502;2502;2917
36509;4989;4989;994
36510;3507;3507;4382
36511;3154;3154;162
36512;4010;4010;318
36513;3464;3464;2196
36514;4097;4097;3371
36515;4557;4557;4002
36516;3293;3293;4999
36517;3827;3827;701
36518;6264;6264;3945
36519;5307;5307;114
36520;3125;3125;564
36521;2341;2341;3930
36522;2427;2427;3879
36523;2030;2030;418
36524;4680;4680;3983
36525;6159;6159;2829
36526;2071;2071;3853
36527;5796;5796;4046
36528;2277;2277;1207
36529;4169;4169;4277
36530;1391;1391;728
36531;1551;1551;433
36532;5005;5005;4671
36533;2130;2130;2440
36534;4313;4313;3173
36535;4387;4387;3635
36536;4374;4374;4168
36537;3519;3519;2963
36538;3214;3214;4548
36539;2093;2093;854
36540;4264;4264;4755
36541;4172;4172;3673
36542;4813;4813;3663
36543;2549;2549;811
36544;1637;1637;863
36545;2107;2107;4825
36546;4776;4776;1202
36547;1408;1408;3561
36548;4317;4317;108
36549;6183;6183;4388
36550;5125;5125;778
36551;2535;2535;4098
36552;5376;5376;2148
36553;4513;4513;2123
36554;1593;1593;2738
36555;3428;3428;1598
36556;2280;2280;2882
36557;1284;1284;3180
36558;5483;5483;4959
36559;3680;3680;3377
36560;3687;3687;4806
36561;1963;1963;3973
36562;5305;5305;1701
36563;2188;2188;3579
36564;3269;3269;380
36565;4616;4616;1119
36566;4916;4916;2491
36567;3260;3260;1217
36568;2470;2470;1179
